Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
LINC01982	LINC01982	chr17_KV766197v1_alt	+	98355	101525	0.0	0.0	0.0
LLGL1	LLGL1	chr17_KV766198v1_alt	+	951	5248	0.0	0.0	0.0
FLII	FLII	chr17_KV766198v1_alt	-	5191	19396	0.0	0.0	0.0
MIEF2	MIEF2	chr17_KV766198v1_alt	+	21036	26925	0.0	0.0	0.0
TOP3A	TOP3A	chr17_KV766198v1_alt	-	31803	75368	0.0	0.0	0.0
SMCR8	SMCR8	chr17_KV766198v1_alt	+	75667	88430	0.0	0.0	0.0
SHMT1	SHMT1	chr17_KV766198v1_alt	-	88234	123954	0.0	0.0	0.0
MIR6778	MIR6778	chr17_KV766198v1_alt	-	101188	101260	0.0	0.0	0.0
EVPLL	EVPLL	chr17_KV766198v1_alt	+	147757	159625	0.0	0.0	0.0
LINC02076	LINC02076	chr17_KV766198v1_alt	+	181138	184367	0.0	0.0	0.0
KRT17P5	KRT17P5	chr17_KV766198v1_alt	+	192160	195312	0.0	0.0	0.0
KRT17P2	KRT17P2	chr17_KV766198v1_alt	+	196840	201905	0.0	0.0	0.0
KRT16P1	KRT16P1	chr17_KV766198v1_alt	+	209887	212873	0.0	0.0	0.0
LGALS9C	LGALS9C	chr17_KV766198v1_alt	+	246768	264924	0.0	0.0	0.0
LINC02564	LINC02564	chr18	+	11560	15930	0.0	0.0	0.0
LOC102723376	LOC102723376	chr18	+	12075	15930	0.0	0.0	0.0
TUBB8B	TUBB8B	chr18	-	47221	49557	0.000000	0.000000	0.000000
ROCK1P1	ROCK1P1	chr18	+	109065	122340	0.000000	0.000000	0.000000
MIR8078	MIR8078	chr18	-	112256	112339	0.000000	0.000000	0.000000
USP14	USP14	chr18	+	158557	214629	12.912454	15.953099	28.561331
THOC1	THOC1	chr18	-	214520	268047	0.401328	0.495833	0.887706
COLEC12	COLEC12	chr18	-	316737	500701	0.000000	0.000000	0.000000
LINC01925	LINC01925	chr18	-	508568	515294	0.000000	0.000000	0.000000
CETN1	CETN1	chr18	+	580380	582114	0.000000	0.000000	0.000000
CLUL1	CLUL1	chr18	+	596988	650293	0.000000	0.000000	0.000000
TYMSOS	TYMSOS	chr18	-	649620	658291	5.924257	7.319310	13.103990
TYMS	TYMS	chr18	+	657653	673577	107.567230	132.897339	237.930252
ENOSF1	ENOSF1	chr18	-	670318	712664	1.161292	2.486050	4.450852
YES1	YES1	chr18	-	721588	812242	3.884558	4.799300	8.592337
ADCYAP1	ADCYAP1	chr18	+	904871	912172	0.000000	0.000000	0.000000
LINC01904	LINC01904	chr18	-	926083	927993	0.0	0.0	0.0
LINC00470	LINC00470	chr18	-	1268311	1359629	0.041946	0.052056	0.093197
METTL4	METTL4	chr18	-	2537530	2571505	2.765511	3.416738	6.117093
NDC80	NDC80	chr18	+	2571557	2616635	22.978664	28.389717	50.826996
CBX3P2	CBX3P2	chr18	-	2652170	2655395	0.065780	0.081270	0.145500
SMCHD1	SMCHD1	chr18	+	2655726	2805017	6.603611	8.158640	14.606668
EMILIN2	EMILIN2	chr18	+	2847006	2916003	0.000000	0.000000	0.000000
LPIN2	LPIN2	chr18	-	2916994	3013144	0.915036	1.175348	2.104263
CHORDC1P4	CHORDC1P4	chr18	-	2943215	2946623	0.098929	0.122225	0.218823
MYOM1	MYOM1	chr18	-	3066807	3219968	0.000000	0.000000	0.000000
MYL12A	MYL12A	chr18	+	3247482	3256237	85.993736	259.009674	463.713074
LOC104968399	LOC104968399	chr18	-	3255436	3262359	55.566792	107.838425	193.066483
MYL12B	MYL12B	chr18	+	3262133	3278461	23.744865	288.558228	516.614807
LINC01895	LINC01895	chr18	-	3347703	3350559	0.0	0.0	0.0
TGIF1	TGIF1	chr18	+	3412009	3459978	1.940506	12.837376	22.983154
GAPLINC	GAPLINC	chr18	+	3466250	3478978	0.000000	0.000000	0.000000
DLGAP1	DLGAP1	chr18	-	3496032	4455307	0.000000	0.000000	0.000000
DLGAP1-AS1	DLGAP1-AS1	chr18	+	3594114	3597379	21.264854	26.272337	47.036182
DLGAP1-AS2	DLGAP1-AS2	chr18	+	3603737	3610089	71.295845	88.084709	157.700806
DLGAP1-AS3	DLGAP1-AS3	chr18	+	3878180	3897069	0.000000	0.000000	0.000000
MIR6718	MIR6718	chr18	+	3885353	3885432	0.000000	0.000000	0.000000
DLGAP1-AS4	DLGAP1-AS4	chr18	+	3962353	4013943	0.000000	0.000000	0.000000
DLGAP1-AS5	DLGAP1-AS5	chr18	+	4264602	4296000	0.000000	0.000000	0.000000
LINC01892	LINC01892	chr18	+	5081182	5098780	0.0	0.0	0.0
AKAIN1	AKAIN1	chr18	-	5142911	5197752	0.000000	0.000000	0.000000
LINC00526	LINC00526	chr18	-	5236724	5238029	2.415210	2.983948	5.342254
LINC00667	LINC00667	chr18	+	5238100	5246506	3.219769	3.977966	7.121875
ZBTB14	ZBTB14	chr18	-	5289019	5297053	0.379989	0.625298	1.119491
EPB41L3	EPB41L3	chr18	-	5392386	5630663	0.0	0.0	0.0
MIR3976HG	MIR3976HG	chr18	+	5748819	5795901	0.0	0.0	0.0
MIR3976	MIR3976	chr18	+	5840695	5840833	0.0	0.0	0.0
TMEM200C	TMEM200C	chr18	-	5889413	5895954	0.0	0.0	0.0
L3MBTL4	L3MBTL4	chr18	-	5954706	6415259	0.0	0.0	0.0
L3MBTL4-AS1	L3MBTL4-AS1	chr18	+	6256744	6260934	0.0	0.0	0.0
MIR4317	MIR4317	chr18	-	6374361	6374425	0.0	0.0	0.0
LINC01387	LINC01387	chr18	+	6511416	6590653	0.0	0.0	0.0
LOC101927168	LOC101927168	chr18	-	6728927	6729862	0.000000	0.000000	0.000000
ARHGAP28	ARHGAP28	chr18	+	6729716	6915713	0.072370	0.135194	0.242042
LINC00668	LINC00668	chr18	-	6925474	6929869	0.000000	0.000000	0.000000
LAMA1	LAMA1	chr18	-	6941742	7117797	0.0	0.0	0.0
LOC101927188	LOC101927188	chr18	+	6954677	6957418	0.0	0.0	0.0
LRRC30	LRRC30	chr18	+	7231104	7232088	0.0	0.0	0.0
LOC112577592	LOC112577592	chr18	-	7455999	7461006	0.0	0.0	0.0
PTPRM	PTPRM	chr18	+	7567316	8406856	0.000000	0.000000	0.000000
LOC100192426	LOC100192426	chr18	-	8360820	8367034	0.000000	0.000000	0.000000
RAB12	RAB12	chr18	+	8609445	8639382	9.334560	11.532679	20.647312
GACAT2	GACAT2	chr18	-	8695856	8707621	0.114914	0.141974	0.254181
MTCL1	MTCL1	chr18	+	8705556	8832778	0.302828	0.428823	0.767736
NDUFV2	NDUFV2	chr18	+	9102699	9134340	164.555771	203.305634	363.984406
NDUFV2-AS1	NDUFV2-AS1	chr18	-	9121265	9136720	2.664453	3.291883	5.893560
ANKRD12	ANKRD12	chr18	+	9136781	9285985	0.855704	5.256550	9.410966
TWSG1	TWSG1	chr18	+	9334773	9402420	14.219446	17.567865	31.452295
RALBP1	RALBP1	chr18	+	9475513	9538113	25.335060	31.301003	56.039158
PPP4R1	PPP4R1	chr18	-	9546794	9614559	4.045537	5.001928	8.955107
PPP4R1-AS1	PPP4R1-AS1	chr18	+	9614807	9619363	1.136837	6.542709	11.713616
RAB31	RAB31	chr18	+	9708301	9862551	8.958938	11.068604	19.816465
TXNDC2	TXNDC2	chr18	+	9885973	9889275	0.031354	0.038737	0.069353
VAPA	VAPA	chr18	+	9914016	9960021	24.158300	29.847366	53.436672
LINC01254	LINC01254	chr18	-	10405133	10414370	0.0	0.0	0.0
APCDD1	APCDD1	chr18	+	10454635	10489949	0.0	0.0	0.0
NAPG	NAPG	chr18	+	10526027	10552763	3.652326	4.512383	8.078660
LINC01887	LINC01887	chr18	-	10610999	10626420	0.000000	0.000000	0.000000
LOC101927410	LOC101927410	chr18	+	10661933	10666887	0.0	0.0	0.0
PIEZO2	PIEZO2	chr18	-	10670247	11149569	0.068485	0.084612	0.151483
MIR6788	MIR6788	chr18	-	10759584	10759649	0.000000	0.000000	0.000000
LINC01928	LINC01928	chr18	+	11454478	11465996	0.0	0.0	0.0
LINC01255	LINC01255	chr18	+	11488570	11506983	0.0	0.0	0.0
SLC35G4	SLC35G4	chr18	+	11609558	11610612	0.0	0.0	0.0
MIR7153	MIR7153	chr18	-	11654885	11654941	0.0	0.0	0.0
GNAL	GNAL	chr18	+	11689264	11885684	0.042452	0.103189	0.184742
CHMP1B	CHMP1B	chr18	+	11851413	11854444	9.645229	11.916503	21.334488
MPPE1	MPPE1	chr18	-	11882622	11908317	0.000000	0.000000	0.000000
IMPA2	IMPA2	chr18	+	11981507	12030877	8.239146	10.179314	18.224342
ANKRD62	ANKRD62	chr18	+	12093843	12129749	0.000000	0.000000	0.000000
C18orf61	C18orf61	chr18	+	12200779	12224710	0.0	0.0	0.0
CIDEA	CIDEA	chr18	+	12254361	12277595	0.0	0.0	0.0
TUBB6	TUBB6	chr18	+	12307669	12329825	27.400873	62.060875	111.109520
AFG3L2	AFG3L2	chr18	-	12328944	12377227	16.170937	19.978895	35.768841
PRELID3A	PRELID3A	chr18	+	12407929	12432237	0.591333	0.763675	1.367231
LOC105371998	LOC105371998	chr18	+	12432774	12447798	0.000000	0.000000	0.000000
SPIRE1	SPIRE1	chr18	-	12446512	12658107	0.365210	0.457772	0.819563
PSMG2	PSMG2	chr18	+	12658739	12725741	5.987296	31.058411	55.604839
CEP76	CEP76	chr18	-	12661956	12702777	0.080936	0.116195	0.208027
LINC01882	LINC01882	chr18	-	12739486	12749422	0.0	0.0	0.0
PTPN2	PTPN2	chr18	-	12785478	12884335	2.669481	4.042305	7.237063
SEH1L	SEH1L	chr18	+	12947984	12987536	18.903873	23.355389	41.813881
CEP192	CEP192	chr18	+	12991362	13125036	1.537125	1.899090	3.399999
LDLRAD4	LDLRAD4	chr18	+	13217682	13652754	0.000367	0.006348	0.011365
C18orf15	C18orf15	chr18	+	13239543	13242076	0.000000	0.000000	0.000000
LDLRAD4-AS1	LDLRAD4-AS1	chr18	-	13419499	13427534	0.000000	0.000000	0.000000
MIR5190	MIR5190	chr18	+	13459947	13460026	0.000000	0.000000	0.000000
MIR4526	MIR4526	chr18	+	13611114	13611200	0.000000	0.000000	0.000000
FAM210A	FAM210A	chr18	-	13663347	13726558	0.911035	1.137940	2.037290
RNMT	RNMT	chr18	+	13726673	13764556	3.289948	4.134384	7.401916
MC5R	MC5R	chr18	+	13824149	13827323	0.000000	0.000000	0.000000
MC2R	MC2R	chr18	-	13882044	13915707	0.0	0.0	0.0
ZNF519	ZNF519	chr18	-	14071121	14132435	0.156408	1.079828	1.933250
ANKRD20A5P	ANKRD20A5P	chr18	+	14179097	14227050	0.024703	0.030520	0.054641
CYP4F35P	CYP4F35P	chr18	+	14337423	14342524	0.0	0.0	0.0
CXADRP3	CXADRP3	chr18	-	14477955	14498706	0.0	0.0	0.0
POTEC	POTEC	chr18	-	14507350	14543600	0.000000	0.000000	0.000000
ANKRD30B	ANKRD30B	chr18	+	14748172	14854259	0.0	0.0	0.0
MIR3156-2	MIR3156-2	chr18	+	14830166	14830242	0.0	0.0	0.0
LINC01443	LINC01443	chr18	+	14946267	14973756	0.000000	0.000000	0.000000
LINC01444	LINC01444	chr18	-	14969607	14970468	4.247706	5.247962	9.395591
LOC644669	LOC644669	chr18	-	15313556	15325919	0.0	0.0	0.0
ROCK1	ROCK1	chr18	-	20946906	21111813	3.840556	4.744936	8.495008
GREB1L	GREB1L	chr18	+	21242242	21526112	0.040390	0.049901	0.089340
ESCO1	ESCO1	chr18	-	21529284	21600704	3.025995	3.738561	6.693263
SNRPD1	SNRPD1	chr18	+	21612314	21633520	76.990356	95.120171	170.296616
ABHD3	ABHD3	chr18	-	21650897	21704774	0.396205	0.621277	1.112291
MIR320C1	MIR320C1	chr18	+	21683518	21683589	0.000000	0.000000	0.000000
MIB1	MIB1	chr18	+	21740792	21870951	1.587105	1.960839	3.510551
MIR133A1HG	MIR133A1HG	chr18	-	21825479	21831406	0.000000	0.000000	0.000000
MIR133A1	MIR133A1	chr18	-	21825698	21825785	0.000000	0.000000	0.000000
MIR1-2	MIR1-2	chr18	-	21829004	21829088	0.000000	0.000000	0.000000
GATA6-AS1	GATA6-AS1	chr18	-	22166898	22168968	0.949105	1.172602	2.099345
GATA6	GATA6	chr18	+	22169589	22202528	4.254897	5.256847	9.411497
CTAGE1	CTAGE1	chr18	-	22413599	22417915	0.003552	0.004388	0.007857
LOC101927571	LOC101927571	chr18	-	22723491	22786837	0.0	0.0	0.0
RBBP8	RBBP8	chr18	+	22933328	23026486	3.867292	9.042095	16.188347
MIR4741	MIR4741	chr18	+	22933349	22933438	253.355896	313.016571	560.403259
CABLES1	CABLES1	chr18	+	23134564	23260470	0.017073	0.241665	0.432661
TMEM241	TMEM241	chr18	-	23296015	23437969	0.424910	0.524969	0.939867
RIOK3	RIOK3	chr18	+	23453287	23483140	0.455923	0.563284	1.008466
RMC1	RMC1	chr18	+	23503470	23531819	4.531568	6.097237	10.916073
NPC1	NPC1	chr18	-	23531442	23586506	4.491543	5.549219	9.934939
ANKRD29	ANKRD29	chr18	-	23598926	23662911	0.000000	0.000000	0.000000
LAMA3	LAMA3	chr18	+	23689453	23955065	0.166860	0.276844	0.495643
TTC39C	TTC39C	chr18	+	23992887	24135600	0.126631	1.769522	3.168031
TTC39C-AS1	TTC39C-AS1	chr18	-	23994215	24015460	0.000000	0.000000	0.000000
CABYR	CABYR	chr18	+	24138956	24161600	2.085527	7.076037	12.668449
OSBPL1A	OSBPL1A	chr18	-	24162046	24397824	7.046455	12.025625	21.529850
MIR320C2	MIR320C2	chr18	+	24321675	24321745	0.000000	0.000000	0.000000
IMPACT	IMPACT	chr18	+	24426670	24453530	5.093089	6.292418	11.265512
HRH4	HRH4	chr18	+	24460637	24479974	0.0	0.0	0.0
LINC01915	LINC01915	chr18	+	24628182	24662198	0.0	0.0	0.0
LOC105372028	LOC105372028	chr18	+	24725781	24766645	0.0	0.0	0.0
LINC01894	LINC01894	chr18	-	24932774	24987979	0.0	0.0	0.0
ZNF521	ZNF521	chr18	-	25061924	25352166	0.000000	0.000000	0.000000
SS18	SS18	chr18	-	26016253	26091217	12.993637	17.011915	30.456963
PSMA8	PSMA8	chr18	+	26133869	26193355	0.0	0.0	0.0
TAF4B	TAF4B	chr18	+	26226445	26391685	0.830138	1.028778	1.841854
LINC01543	LINC01543	chr18	+	26422995	26438044	0.0	0.0	0.0
KCTD1	KCTD1	chr18	-	26454911	26657473	3.915874	6.755200	12.094045
MIR8057	MIR8057	chr18	-	26591467	26591535	0.000000	0.000000	0.000000
PCAT18	PCAT18	chr18	-	26687621	26703638	0.0	0.0	0.0
AQP4	AQP4	chr18	-	26852038	26865803	0.0	0.0	0.0
AQP4-AS1	AQP4-AS1	chr18	+	26865308	26935946	0.0	0.0	0.0
CHST9	CHST9	chr18	-	26906481	27185308	0.0	0.0	0.0
LOC105372038	LOC105372038	chr18	-	27336991	27342656	0.0	0.0	0.0
CDH2	CDH2	chr18	-	27950966	28177130	1.485211	1.913539	3.425868
MIR302F	MIR302F	chr18	+	30298910	30298960	0.0	0.0	0.0
DSC3	DSC3	chr18	-	30989365	31042815	0.0	0.0	0.0
DSC2	DSC2	chr18	-	31058841	31102421	0.099211	0.122573	0.219447
DSCAS	DSCAS	chr18	+	31101588	31162789	0.000000	0.000000	0.000000
DSC1	DSC1	chr18	-	31129251	31162856	0.000000	0.000000	0.000000
DSG1	DSG1	chr18	+	31318160	31359246	0.0	0.0	0.0
DSG1-AS1	DSG1-AS1	chr18	-	31343368	31426988	0.0	0.0	0.0
DSG4	DSG4	chr18	+	31376777	31414908	0.0	0.0	0.0
DSG3	DSG3	chr18	+	31447741	31478702	0.0	0.0	0.0
DSG2	DSG2	chr18	+	31498177	31549007	0.230337	0.284577	0.509487
DSG2-AS1	DSG2-AS1	chr18	-	31542146	31556911	0.000000	0.000000	0.000000
TTR	TTR	chr18	+	31591877	31598821	0.0	0.0	0.0
B4GALT6	B4GALT6	chr18	-	31622246	31686043	0.638388	0.835813	1.496382
SLC25A52	SLC25A52	chr18	-	31759586	31760880	0.0	0.0	0.0
TRAPPC8	TRAPPC8	chr18	-	31829199	31943128	2.423019	2.993595	5.359527
RNF125	RNF125	chr18	+	32018825	32073219	0.408177	0.504295	0.902855
RNF138	RNF138	chr18	+	32091874	32131561	4.483293	5.733612	10.265064
MEP1B	MEP1B	chr18	+	32190039	32220403	0.0	0.0	0.0
GAREM1	GAREM1	chr18	-	32263522	32470882	0.271373	0.335276	0.600256
WBP11P1	WBP11P1	chr18	+	32511663	32514634	0.047275	0.058407	0.104569
KLHL14	KLHL14	chr18	-	32672673	32773023	0.000000	0.000000	0.000000
CCDC178	CCDC178	chr18	-	32937406	33441040	0.0	0.0	0.0
ASXL3	ASXL3	chr18	+	33578219	33751194	0.000000	0.000000	0.000000
NOL4	NOL4	chr18	-	33851100	34224913	0.020393	0.190136	0.340406
DTNA	DTNA	chr18	+	34493290	34891844	0.003897	0.118642	0.212409
MAPRE2	MAPRE2	chr18	+	34976928	35143468	0.218353	3.756230	6.724895
ZNF397	ZNF397	chr18	+	35241034	35259227	0.919124	1.540269	2.757591
ZSCAN30	ZSCAN30	chr18	-	35251058	35290245	0.108145	0.134292	0.240427
ZNF271P	ZNF271P	chr18	+	35290272	35310766	5.248987	6.537724	11.704691
ZNF24	ZNF24	chr18	-	35332227	35344420	2.309056	3.159988	5.657424
ZNF396	ZNF396	chr18	-	35366695	35377337	0.158413	0.203853	0.364965
INO80C	INO80C	chr18	-	35468333	35497960	0.488433	0.662590	1.186256
GALNT1	GALNT1	chr18	+	35580922	35711834	0.048742	1.121226	2.007365
MIR3975	MIR3975	chr18	+	35591737	35591806	0.000000	0.000000	0.000000
MIR187	MIR187	chr18	-	35904818	35904926	0.0	0.0	0.0
MIR3929	MIR3929	chr18	-	35934088	35934142	0.0	0.0	0.0
C18orf21	C18orf21	chr18	+	35972625	35979287	14.567160	21.334791	38.196342
RPRD1A	RPRD1A	chr18	-	35989824	36067594	4.362631	8.815597	15.782837
SLC39A6	SLC39A6	chr18	-	36108531	36129394	1.118782	1.426036	2.553077
ELP2	ELP2	chr18	+	36129899	36180557	1.945125	2.403166	4.302464
COSMOC	COSMOC	chr18	-	36180001	36187435	0.000000	0.000000	0.000000
MOCOS	MOCOS	chr18	+	36187497	36272157	0.030411	0.037572	0.067267
FHOD3	FHOD3	chr18	+	36297713	36780220	2.162375	2.674232	4.787761
LOC105372071	LOC105372071	chr18	-	36660389	36663418	0.000000	0.000000	0.000000
TPGS2	TPGS2	chr18	-	36780025	36829216	4.696641	44.513439	79.693794
KIAA1328	KIAA1328	chr18	+	36829127	37232140	0.039112	0.062137	0.111246
LOC105372069	LOC105372069	chr18	-	36901945	36923814	0.000000	0.000000	0.000000
CELF4	CELF4	chr18	-	37243045	37565798	0.002735	0.043470	0.077826
LOC105372068	LOC105372068	chr18	+	37274460	37276400	0.000000	0.000000	0.000000
SNORA111	SNORA111	chr18	-	37466339	37466504	0.000000	0.000000	0.000000
MIR4318	MIR4318	chr18	+	37657135	37657215	0.0	0.0	0.0
MIR924HG	MIR924HG	chr18	-	39206924	39751995	0.0	0.0	0.0
MIR924	MIR924	chr18	-	39622123	39622175	0.0	0.0	0.0
MIR5583-2	MIR5583-2	chr18	-	39676719	39676777	0.0	0.0	0.0
MIR5583-1	MIR5583-1	chr18	+	39676721	39676779	0.0	0.0	0.0
LINC01902	LINC01902	chr18	+	39841709	39889993	0.0	0.0	0.0
LINC01477	LINC01477	chr18	+	40066286	40099233	0.0	0.0	0.0
KC6	KC6	chr18	-	41480271	41520677	0.0	0.0	0.0
PIK3C3	PIK3C3	chr18	+	41955234	42087829	0.144784	0.179897	0.322076
LINC00907	LINC00907	chr18	+	42186668	42691424	0.0	0.0	0.0
RIT2	RIT2	chr18	-	42743218	43115692	0.0	0.0	0.0
SYT4	SYT4	chr18	-	43267892	43277490	0.0	0.0	0.0
LINC01478	LINC01478	chr18	-	44323435	44531697	0.0	0.0	0.0
LINC01601	LINC01601	chr18	+	44531779	44553903	0.0	0.0	0.0
SETBP1	SETBP1	chr18	+	44680073	45068510	0.0	0.0	0.0
MIR4319	MIR4319	chr18	-	44970082	44970166	0.0	0.0	0.0
SLC14A2	SLC14A2	chr18	+	45167963	45683688	0.0	0.0	0.0
SLC14A2-AS1	SLC14A2-AS1	chr18	-	45438184	45507036	0.0	0.0	0.0
SLC14A1	SLC14A1	chr18	+	45724181	45752520	0.0	0.0	0.0
SIGLEC15	SIGLEC15	chr18	+	45825675	45844084	0.000000	0.000000	0.000000
EPG5	EPG5	chr18	-	45847609	45967329	1.308710	1.616887	2.894763
PSTPIP2	PSTPIP2	chr18	-	45983536	46072260	0.000000	0.000000	0.000000
ATP5F1A	ATP5F1A	chr18	-	46080248	46104233	31.855049	102.008476	182.628967
HAUS1	HAUS1	chr18	+	46104385	46128333	26.960648	34.552273	61.860008
C18orf25	C18orf25	chr18	+	46174022	46266992	3.153845	4.031440	7.217612
RNF165	RNF165	chr18	+	46334018	46463140	0.0	0.0	0.0
LOXHD1	LOXHD1	chr18	-	46476961	46657220	0.0	0.0	0.0
ST8SIA5	ST8SIA5	chr18	-	46667821	46757053	0.000000	0.000000	0.000000
PIAS2	PIAS2	chr18	-	46803218	46920145	0.755109	2.726309	4.880996
KATNAL2	KATNAL2	chr18	+	46917594	47102243	0.756710	1.323736	2.369925
ELOA2	ELOA2	chr18	-	47032572	47035617	0.000000	0.000000	0.000000
HDHD2	HDHD2	chr18	-	47107410	47150500	7.048375	8.708138	15.590450
IER3IP1	IER3IP1	chr18	-	47152835	47176364	20.267424	25.040030	44.829945
SKOR2	SKOR2	chr18	-	47206169	47251660	0.0	0.0	0.0
MIR4527HG	MIR4527HG	chr18	+	47285724	47594547	0.0	0.0	0.0
MIR4527	MIR4527	chr18	+	47380496	47380565	0.0	0.0	0.0
SMAD2	SMAD2	chr18	-	47808957	47931146	1.134734	2.808112	5.027452
ZBTB7C	ZBTB7C	chr18	-	48026672	48412585	0.000000	0.000000	0.000000
C18orf12	C18orf12	chr18	+	48252301	48252837	0.000000	0.000000	0.000000
CTIF	CTIF	chr18	+	48539031	48863215	0.993109	1.237707	2.215905
MIR4743	MIR4743	chr18	+	48670600	48670668	0.000000	0.000000	0.000000
SMAD7	SMAD7	chr18	-	48919853	48950711	0.242060	0.333646	0.597336
LOC100129878	LOC100129878	chr18	+	49023703	49048473	0.000000	0.000000	0.000000
DYM	DYM	chr18	-	49036387	49460645	0.242831	0.302754	0.542029
MIR4744	MIR4744	chr18	-	49049687	49049768	0.000000	0.000000	0.000000
C18orf32	C18orf32	chr18	-	49477243	49487234	11.638067	14.455486	25.880108
RPL17-C18orf32	RPL17-C18orf32	chr18	-	49481178	49491586	0.390622	0.493010	0.882652
MIR1539	MIR1539	chr18	+	49487373	49487422	1.440000	1.779094	3.185167
RPL17	RPL17	chr18	-	49488481	49492465	13.620002	24.011110	42.987835
SNORD58C	SNORD58C	chr18	-	49489235	49489324	0.000000	0.000000	0.000000
SNORD58A	SNORD58A	chr18	-	49491283	49491347	0.400000	0.494193	0.884768
SNORD58B	SNORD58B	chr18	-	49491664	49491729	8.042017	9.935764	17.788309
LIPG	LIPG	chr18	+	49562057	49599184	0.050407	0.062277	0.111496
ACAA2	ACAA2	chr18	-	49782164	49813533	0.496241	0.613097	1.097646
SCARNA17	SCARNA17	chr18	+	49814023	49814443	317.763733	392.591278	702.868408
SNHG22	SNHG22	chr18	+	49814023	49851059	0.000000	0.000000	0.000000
MYO5B	MYO5B	chr18	-	49822790	50195147	0.009810	0.012120	0.021699
MIR4320	MIR4320	chr18	-	50126499	50126563	0.000000	0.000000	0.000000
CFAP53	CFAP53	chr18	-	50227194	50266495	0.759049	0.937791	1.678957
MBD1	MBD1	chr18	-	50266882	50281774	4.139159	6.382289	11.426412
CXXC1	CXXC1	chr18	-	50282343	50288322	9.663181	11.981677	21.451170
SKA1	SKA1	chr18	+	50375046	50394168	20.067358	24.890787	44.562756
MAPK4	MAPK4	chr18	+	50560087	50731826	0.0	0.0	0.0
MRO	MRO	chr18	-	50795130	50825380	0.000000	0.000000	0.000000
ME2	ME2	chr18	+	50879118	50954255	3.171248	3.918019	7.014551
ELAC1	ELAC1	chr18	+	50968040	50988121	0.000000	0.000000	0.000000
SMAD4	SMAD4	chr18	+	51030213	51085041	3.402192	4.203346	7.525381
MEX3C	MEX3C	chr18	-	51174550	51197681	2.967317	3.666066	6.563472
LINC01630	LINC01630	chr18	+	51392042	51562469	0.000000	0.000000	0.000000
DCC	DCC	chr18	+	52340197	53535898	0.0	0.0	0.0
MIR4528	MIR4528	chr18	+	53237101	53237190	0.0	0.0	0.0
LINC01919	LINC01919	chr18	+	53568447	53597851	0.0	0.0	0.0
LINC01917	LINC01917	chr18	-	53579623	53581059	0.0	0.0	0.0
MBD2	MBD2	chr18	-	54151606	54224669	1.392712	2.508291	4.490672
SNORA37	SNORA37	chr18	-	54222284	54222412	0.000000	0.000000	0.000000
POLI	POLI	chr18	+	54269479	54321266	0.192184	0.280999	0.503082
STARD6	STARD6	chr18	-	54324492	54357858	0.867711	1.525862	2.731798
C18orf54	C18orf54	chr18	+	54357906	54382035	4.890447	6.043002	10.818974
DYNAP	DYNAP	chr18	+	54587759	54599493	0.0	0.0	0.0
RAB27B	RAB27B	chr18	+	54717857	54895516	0.526221	5.202124	9.313524
CCDC68	CCDC68	chr18	-	54901509	54959461	5.024044	6.320713	11.316170
LINC01929	LINC01929	chr18	-	55105904	55124306	0.0	0.0	0.0
TCF4	TCF4	chr18	-	55222185	55635957	0.949786	1.545095	2.766231
TCF4-AS1	TCF4-AS1	chr18	+	55452533	55482941	0.000000	0.000000	0.000000
MIR4529	MIR4529	chr18	+	55479221	55479298	0.000000	0.000000	0.000000
LINC01415	LINC01415	chr18	-	55774601	55781725	0.067690	0.092588	0.165764
LINC01416	LINC01416	chr18	-	55881688	55920199	0.0	0.0	0.0
LOC642484	LOC642484	chr18	-	56003613	56191262	0.0	0.0	0.0
LINC01905	LINC01905	chr18	+	56042278	56096315	0.0	0.0	0.0
LINC01539	LINC01539	chr18	-	56083356	56137536	0.0	0.0	0.0
TXNL1	TXNL1	chr18	-	56597209	56638592	0.809287	1.012648	1.812975
WDR7	WDR7	chr18	+	56651359	57029792	0.014985	0.071301	0.127652
LINC-ROR	LINC-ROR	chr18	-	57054559	57072119	0.0	0.0	0.0
BOD1L2	BOD1L2	chr18	+	57147087	57150410	0.0	0.0	0.0
LINC02565	LINC02565	chr18	-	57169615	57171194	0.0	0.0	0.0
ST8SIA3	ST8SIA3	chr18	+	57352557	57368930	0.0	0.0	0.0
ONECUT2	ONECUT2	chr18	+	57435374	57491298	0.048285	0.059655	0.106803
FECH	FECH	chr18	-	57544377	57586702	3.740562	4.632063	8.292927
NARS1	NARS1	chr18	-	57600656	57621836	53.043488	65.534256	117.328018
LOC100505549	LOC100505549	chr18	+	57630331	57669283	2.281685	2.818980	5.046907
ATP8B1	ATP8B1	chr18	-	57646426	57803315	0.293893	0.363099	0.650068
NEDD4L	NEDD4L	chr18	+	58044226	58401540	0.058939	1.358825	2.432746
MIR122	MIR122	chr18	+	58451074	58451158	0.0	0.0	0.0
MIR3591	MIR3591	chr18	-	58451080	58451152	0.0	0.0	0.0
ALPK2	ALPK2	chr18	-	58481250	58629091	0.0	0.0	0.0
SNORA108	SNORA108	chr18	+	58600620	58600750	0.0	0.0	0.0
LOC101927322	LOC101927322	chr18	-	58670009	58671873	0.000000	0.000000	0.000000
MALT1	MALT1	chr18	+	58671465	58754477	1.160251	1.433469	2.566384
